R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,L_mean,L_std,a_mean,a_std,b_mean,b_std,soil_type,fertility_class
153.82348134566325,47.71781289890309,147.76955117984693,47.89368447677556,123.12037627551021,52.874042025733466,25.476024394132654,16.86546473171587,57.543965242346935,34.43924221162592,154.29223134566325,47.53326448600474,154.62258848852042,47.367931993173734,126.18427136479592,2.8471092899666157,142.03754783163265,8.452694722306193,Alluvial soil,Rich
149.00779257015307,20.944286686168905,123.22000558035714,21.089865174390006,84.60124362244898,18.8730769660829,17.928810586734695,1.0348644856518323,112.08775111607143,14.64503375035463,149.00779257015307,20.944286686168905,135.55056202168367,20.99976640388358,132.5421516262755,1.3075621500015269,152.84741709183675,1.806926606771534,Alluvial soil,Rich
156.25366709183675,47.420494628914476,131.90638950892858,45.25911688998605,95.13117825255102,47.1221026471767,30.956891741071427,31.39526624005408,111.40864158163265,48.31701712723031,159.03132971938774,47.6335425471541,143.13420758928572,46.27969740978041,132.79155373086735,5.110312258928218,151.35076530612244,14.136052353335613,Alluvial soil,Rich
138.43624441964286,37.07328811856863,132.36365991709184,37.38182999369762,114.1352838010204,39.25201824334431,29.045021524234695,23.055530001617136,57.31951530612245,32.67110434137435,140.79510124362244,35.1631624258488,140.37944435586735,37.47581457515449,127.40120774872449,2.2436679555271417,138.78091119260205,8.453714763485996,Alluvial soil,Rich
152.94949776785714,48.383989539771854,126.76548549107143,41.085322152130395,89.86499521683673,29.590315377538584,18.558155293367346,13.248873579482847,104.94310028698979,12.627102957525738,152.95531728316325,48.36631904072506,138.19880022321428,43.2898367319767,132.7741151147959,1.1698457831660722,151.5677415497449,7.258505394327332,Alluvial soil,Rich
123.80108019770408,62.21322850975834,111.61762595663265,50.480283711550314,124.18929368622449,87.75912570202907,46.093331473214285,48.940087182844536,128.38516422193877,48.6326086748345,169.07174744897958,74.84493665567726,125.08787069515306,52.9321980804927,141.67825255102042,9.349045395992043,125.00918765943878,41.38314713694558,Alluvial soil,Rich
157.19252232142858,60.58581277320991,125.91374362244898,51.178141642379266,83.95792809311224,38.45222574085035,16.313715720663264,9.544194748477413,111.34285315688776,42.563561717223855,157.20077327806123,60.5725419033169,138.2488241390306,54.363230390874065,134.50635762117346,4.055758662772357,154.87605628188774,10.769587741853696,Alluvial soil,Rich
124.1041334502551,42.59068461846066,109.80195711096938,46.600908913577015,80.50560028698979,46.066599887615574,20.714285714285715,10.970845670201898,99.9356465242347,40.26082928917822,125.60807955994898,43.315046777703465,118.54942602040816,45.56896882344697,129.43209901147958,6.4318671198248865,146.62804926658163,7.80440560710589,Alluvial soil,Rich
181.96815210459184,37.443734124531424,149.75326849489795,39.681268458622995,118.55048230229592,40.09519775457507,15.810347576530612,3.713827634061264,91.84819435586735,37.12874224647716,181.96918845663265,37.44202266826182,163.21888950892858,37.28893379270734,135.94513313137756,6.987141911743299,149.30510602678572,6.71761252212183,Alluvial soil,Rich
177.44535235969389,22.849759094489933,168.02722417091837,24.67398025398638,154.5020129145408,27.797066270914343,16.793566645408163,5.525634838835514,33.941485969387756,10.694675322497156,177.44704639668367,22.851059154048293,176.59811463647958,22.569550853976942,129.0681999362245,0.9241677410497159,136.27186304209184,2.598599766763663,Alluvial soil,Rich
129.1151745854592,33.72493619076605,121.42924904336735,29.763157098165756,115.04779177295919,28.014656486628287,50.662806919642854,53.98274870558165,32.980548469387756,29.00973547583212,130.86989795918367,33.676527018918,130.85375478316325,30.707246147640078,129.96691645408163,2.9920943124169113,132.52618781887756,7.514335244043689,Alluvial soil,Rich
213.12003746811226,21.94914639320121,169.52375637755102,31.448180799877285,124.83621651785714,45.32220340054829,14.384845344387756,6.570647026870292,108.16623485331633,43.076634377243735,213.1237643494898,21.95447725944039,184.6465840242347,27.255545372593676,138.7608418367347,4.489660257473321,157.39604591836735,11.869401351663491,Alluvial soil,Rich
162.28762755102042,44.77786215038901,154.0515983737245,52.97531873585308,152.41262755102042,60.260171295498424,68.25151466836735,58.59350014995799,47.35873724489796,28.3930041022673,171.85445232780611,50.34602644235747,162.8938536352041,48.634675344816166,131.43985172193877,3.516555212811013,130.33436304209184,11.253318840852648,Alluvial soil,Rich
155.96843112244898,37.18048617479652,132.0401387117347,35.050976782200685,121.54274952168367,37.72383143574737,53.1669921875,64.84342832051709,67.11079001913265,34.8149968643144,158.14997209821428,37.21399021658952,144.99148995535714,35.278436864259135,135.92175542091837,3.174721822962018,137.1481784119898,11.981932692485415,Alluvial soil,Rich
184.07963966836735,41.808192252368165,151.99523676658163,41.84007354506873,115.93636399872449,40.55800839546409,15.908920599489797,2.9753041478804376,99.13608099489795,28.16383473876417,184.08005819515307,41.80651749737226,164.66346460459184,40.997669907022626,135.06112484056123,2.872938792623728,151.57954001913265,5.386753278678761,Alluvial soil,Rich
191.06495137117346,39.54306619489209,164.62406329719389,44.132978829350066,136.6653977997449,48.67993627629106,14.95473931760204,5.773041630352403,78.91802853954081,35.9179216443877,191.06682477678572,39.54446569055528,175.74888392857142,42.00552730687194,133.78677056760205,3.1937952363066677,146.36310188137756,6.558604964753484,Alluvial soil,Rich
137.32868303571428,47.01793754388213,128.22803730867346,49.57901751688848,116.7758490114796,56.58793330655441,32.394312021683675,44.63664321410928,53.04872847576531,42.157792322430865,139.59468670280611,45.869319836048135,136.85949457908163,48.35090668139447,129.73744419642858,6.272474085972347,135.91892538265307,7.246304736025143,Alluvial soil,Rich
135.11541374362244,61.40274624536455,131.68781887755102,61.70647110401025,130.08029735331633,61.851175498885866,41.84307238520408,52.78550933593249,21.111108896683675,22.09016247966793,136.57541454081633,61.55701775408825,138.29251036352042,62.38393269665887,129.04571906887756,1.3079147345929931,129.3475566007653,2.8508718863850744,Alluvial soil,Rich
153.34831393494898,47.27144418709987,127.30825494260205,48.02366982993912,99.33529974489795,46.34132146064489,14.981206154336734,5.0931440524060445,98.36166693239795,33.87320430413625,153.63721699617346,47.2527599946099,139.05703922193877,47.544993030599045,134.1775350765306,4.578264885065712,147.01717952806123,6.815795038487641,Alluvial soil,Rich
212.85971380739795,34.51867514062514,187.79623724489795,37.29633007999663,160.52863919005102,37.70325572119622,15.922273596938776,2.109765255982001,65.4696269132653,22.59118944521474,212.8601921237245,34.51917707496047,197.46358816964286,35.10911593071325,132.90485491071428,2.994353800470642,145.22068319515307,3.970814320763322,Alluvial soil,Rich
216.53503667091837,25.87413285632767,180.7578125,32.63095456740654,143.4929647640306,39.42090312976961,15.656230070153061,10.571067833342038,88.5688177614796,30.904677617122232,216.54789142219389,25.876717921546234,193.2870097257653,28.942180087275837,135.9835578762755,3.811437193070416,152.0828085140306,7.485880271043747,Alluvial soil,Rich
188.19066884566325,28.035891602300364,139.4522082270408,37.55133056713508,104.68008609693878,43.94681875072317,12.255779655612244,9.030822234833472,116.64311623086735,35.79481776516541,188.19997608418367,28.057520892527766,157.75932716836735,33.10123498769438,142.6993781887755,4.698578364139843,154.1720742984694,8.82856302022774,Alluvial soil,Rich
89.19152582908163,54.64614752814711,67.70332429846938,56.12050920156932,54.077507174744895,57.86695132470847,14.450952646683673,18.828351015062854,126.54681521045919,50.66556820288077,89.2520527742347,54.688296876221195,75.77957589285714,56.82774025182426,135.5066764987245,3.9973428758641565,139.88000239158163,5.642624907630186,Alluvial soil,Rich
177.4240274234694,22.866767118144892,168.37914540816325,24.66460250529415,155.79494180484693,27.577149707500897,16.508649553571427,5.248667845468957,32.01307397959184,10.157013730575462,177.42472496811226,22.86726011014622,176.9058912627551,22.546340821199266,129.0859375,0.896570820342525,135.73953683035714,2.4583139941100174,Alluvial soil,Rich
177.4240274234694,22.866767118144892,168.37914540816325,24.66460250529415,155.79494180484693,27.577149707500897,16.508649553571427,5.248667845468957,32.01307397959184,10.157013730575462,177.42472496811226,22.86726011014622,176.9058912627551,22.546340821199266,129.0859375,0.896570820342525,135.73953683035714,2.4583139941100174,Alluvial soil,Rich
174.46257174744898,55.837975057311226,134.9658801020408,54.95848995704006,107.00193319515306,51.99706655279377,21.586316167091837,38.652446267383546,101.86888153698979,43.566273382189436,174.59546396683675,55.703950851421354,150.0623405612245,53.40958234346535,139.9254225127551,5.865226977437926,148.9441366390306,12.565009851034134,Alluvial soil,Rich
144.2693319515306,37.32356459839409,144.25707509566325,37.32194841901845,144.2693319515306,37.32356459839409,2.225964604591837,17.855626059081697,0.03200733418367347,0.26315047190643054,144.27120535714286,37.32362792495911,152.11792490433675,35.68400145650435,128.00773278061226,0.1030660082820062,127.99942203443878,0.027149038519710646,Alluvial soil,Rich
168.00749362244898,28.13793891091343,167.98299984056123,28.139520238056612,168.00749362244898,28.13793891091343,4.489596619897959,25.141233939523044,0.05572385204081633,0.31561572114864966,168.0114198022959,28.13731464258847,175.34962930484693,26.22331895875716,128.0139708227041,0.13912582779595561,127.99994021045919,0.007732138515775279,Alluvial soil,Rich
156.78250558035714,46.25552949816638,120.58719308035714,44.383339106289434,101.517578125,44.86163857278891,25.568100286989797,44.099260813705236,94.04898756377551,39.667945625751464,157.69674744897958,44.87315724722495,136.1945950255102,42.804114788052814,139.96095742984693,6.118942423787301,144.0544284119898,11.538547615482374,Alluvial soil,Rich
157.52582908163265,45.04918578551252,122.32768654336735,44.43512611026223,105.14877630739795,44.76739334641398,25.744300063775512,46.140553972172256,87.61730707908163,37.000031114930565,157.7702088647959,44.740228745104595,137.64096380739795,42.94807108229307,139.6183235012755,5.732809529150196,142.80968989158163,9.849970427679171,Alluvial soil,Rich
164.5341796875,44.87437054147791,139.1914660395408,46.20509178360614,118.05707908163265,51.24515060072206,28.321408641581634,43.42688894648771,79.77429448341837,44.62412528552354,165.48122608418367,44.650994417981046,151.3622050382653,44.473137495101625,134.89012675382654,3.7265831067699344,143.1472616390306,11.037293363019472,Alluvial soil,Rich
170.7330994897959,50.27944900686541,145.76159917091837,47.63864078506297,109.17265226403062,48.821485581956054,28.75165417729592,29.757692382863137,101.53437898596938,40.59031307038233,172.97983099489795,50.704794601407535,156.5667649872449,48.55056018705958,132.6134406887755,4.081515288709192,150.91438137755102,13.019199867062905,Alluvial soil,Rich
155.67281170280611,34.779032555594874,155.21731505102042,34.72324194977744,154.21285076530611,34.35573287551807,28.980608258928573,44.194819174303774,3.402961575255102,4.040273577981986,156.00398596938774,34.646427007595754,162.90876116071428,32.77820982472184,127.97797751913265,0.7124231457868098,128.5593710140306,1.1664789349371727,Alluvial soil,Rich
158.94686702806123,45.809762780238025,123.4604791135204,45.191926498270035,106.41187021683673,45.57506009563126,29.181202168367346,49.90896138586753,87.92257254464286,38.82509905989733,159.35933514030611,45.25708019861511,138.85363520408163,43.597470787225085,139.79894770408163,5.876644676635505,142.76827566964286,10.533874254056851,Alluvial soil,Rich
155.67281170280611,34.779032555594874,155.21731505102042,34.72324194977744,154.21285076530611,34.35573287551807,28.980608258928573,44.194819174303774,3.402961575255102,4.040273577981986,156.00398596938774,34.646427007595754,162.90876116071428,32.77820982472184,127.97797751913265,0.7124231457868098,128.5593710140306,1.1664789349371727,Alluvial soil,Rich
160.81489158163265,67.94748138278383,151.51422991071428,71.37689395113577,141.98230229591837,74.70225313852585,17.125099649234695,25.475266299502493,38.96251195790816,29.05408812491668,161.10965401785714,67.948592143901,158.33976403061226,68.63485512119983,129.99390146683675,2.821669201173738,134.54181281887756,5.678399938283308,Alluvial soil,Rich
160.81489158163265,67.94748138278383,151.51422991071428,71.37689395113577,141.98230229591837,74.70225313852585,17.125099649234695,25.475266299502493,38.96251195790816,29.05408812491668,161.10965401785714,67.948592143901,158.33976403061226,68.63485512119983,129.99390146683675,2.821669201173738,134.54181281887756,5.678399938283308,Alluvial soil,Rich
123.80108019770408,62.21322850975834,111.61762595663265,50.480283711550314,124.18929368622449,87.75912570202907,46.093331473214285,48.940087182844536,128.38516422193877,48.6326086748345,169.07174744897958,74.84493665567726,125.08787069515306,52.9321980804927,141.67825255102042,9.349045395992043,125.00918765943878,41.38314713694558,Alluvial soil,Rich
163.98282047193877,41.35271813724348,143.55783641581633,35.66471508478804,115.30889269770408,41.726015111140576,39.6584622130102,36.90694041796628,93.0698541135204,46.87467307737444,171.06401466836735,38.51737707518953,154.9258410395408,35.42608916683426,132.41685267857142,7.770513592078323,146.18702168367346,15.688693514872785,Alluvial soil,Rich
134.3819355867347,49.6329091768566,93.77088647959184,42.572967381163636,57.76151945153061,38.012088241432224,21.65981744260204,27.028976629632947,155.8420958227041,46.572026813797,136.3427136479592,49.20037632756349,109.72062340561224,44.601574148362474,141.0099649234694,7.6923296301624875,154.9290696747449,13.439202964417424,Alluvial soil,Rich
159.61583227040816,45.3104549113716,148.91266741071428,43.982844600961386,125.42795360331633,64.68119878857719,41.38911033163265,43.003725563563044,84.89865672831633,60.37215275731655,169.30163823341837,44.5635692567985,157.89742107780611,42.47591206312183,129.55241549744898,6.752975751913618,142.04827008928572,19.821852417566486,Alluvial soil,Rich
175.52303890306123,44.59284818796696,125.77560985331633,45.49031012596764,66.86760602678571,55.79391979155999,15.88703762755102,9.116136719361121,165.49699059311226,52.89452360220464,175.53067203443877,44.60355966726882,143.54940609056123,43.71724300346409,141.90816326530611,5.084636849792011,166.9654615752551,14.084017795240635,Alluvial soil,Rich
187.59709821428572,30.60489335579256,136.74469866071428,37.02964524149338,92.62681361607143,44.75316619175542,13.253706951530612,6.090938831080932,132.28954081632654,37.42280999881646,187.5998684630102,30.61079414609137,155.35050621811226,33.37917997426817,142.75809151785714,4.64549571925256,159.50998485331633,9.94845913085109,Alluvial soil,Rich
179.28555484693877,60.13761498572867,161.7414700255102,51.758594027921475,141.35632573341837,54.39644454789827,23.28513632015306,25.872308485216095,89.6431959502551,44.624372319760255,191.08282844387756,55.0566186871307,171.37230947066325,52.65904031976965,132.78774713010205,3.0564532758384098,141.3115234375,17.604317123039774,Alluvial soil,Rich
159.61583227040816,45.3104549113716,148.91266741071428,43.982844600961386,125.42795360331633,64.68119878857719,41.38911033163265,43.003725563563044,84.89865672831633,60.37215275731655,169.30163823341837,44.5635692567985,157.89742107780611,42.47591206312183,129.55241549744898,6.752975751913618,142.04827008928572,19.821852417566486,Alluvial soil,Rich
129.17627949617346,55.909496932585526,122.89762037627551,49.76240965445708,111.10178172831633,57.65636721558959,46.74408083545919,46.733406201792974,84.79474250637755,54.45719637940834,142.6248007015306,49.66220767559039,131.52983498086735,48.75668643170839,130.26159917091837,3.1768600218241625,135.68393255739795,19.28393597457407,Alluvial soil,Rich
137.43150111607142,80.77564663604852,134.4034797512755,40.700305144016745,126.34295280612245,71.12435165959528,36.671556122448976,39.24502388597344,149.64933434311226,69.40471058938518,187.6710977359694,41.00980215614524,147.86047114158163,38.729853057125005,138.45685188137756,4.958241165902189,135.61144770408163,39.183384581234016,Alluvial soil,Rich
155.96843112244898,37.18048617479652,132.0401387117347,35.050976782200685,121.54274952168367,37.72383143574737,53.1669921875,64.84342832051709,67.11079001913265,34.8149968643144,158.14997209821428,37.21399021658952,144.99148995535714,35.278436864259135,135.92175542091837,3.174721822962018,137.1481784119898,11.981932692485415,Alluvial soil,Rich
156.8747409119898,31.608777117578892,142.4021444515306,33.82522604443982,127.69786352040816,37.47019638655073,16.576391103316325,15.294644937414501,49.96308992346939,20.2683348563796,156.89644451530611,31.65095830752284,152.65375876913265,31.876385446298908,131.00510204081633,1.7245940411976992,137.93108258928572,4.10992647225436,Alluvial soil,Rich
158.8102479272959,65.82705264844972,133.3152303890306,62.378728487493014,107.99485809948979,64.52905066071484,36.56148357780612,43.0755059081922,118.93433115433673,62.438508114326055,168.74683115433675,55.3545274072798,145.36330117984693,59.849580326699524,136.51851482780611,6.8422585385078785,145.25795200892858,23.477602734962797,Alluvial soil,Rich
134.69858099489795,49.186562268002405,110.10385443239795,47.24988017075814,91.5347975127551,48.752717996318054,14.579021843112244,15.17733889322973,84.67556202168367,33.98322943300018,134.72833625637756,49.210358644795825,122.02905771683673,46.79182962390072,135.08890704719389,5.217706164821707,142.21542171556123,7.40995115836897,Alluvial soil,Rich
191.3287428252551,38.94430342008324,178.07902184311226,31.514956386645018,139.9198620854592,37.46631904907189,22.300382653061224,5.158621966511266,74.78559470663265,30.684325811776237,192.66743064413265,35.11355355583782,185.3194355867347,32.448713484887115,126.65134725765306,5.0080504962417285,149.37820870535714,4.023541944103153,Alluvial soil,Rich
172.72411112882654,47.070259533558215,159.73094706632654,35.604314445566565,118.8616868622449,44.15096374244438,22.91766980229592,7.141920828633889,89.68819754464286,34.895181981155595,175.23459422831633,42.6656626452705,167.57553411989795,37.570393041708606,126.24918287627551,7.048070111814924,151.25089684311226,4.982971760526859,Alluvial soil,Rich
134.69858099489795,49.186562268002405,110.10385443239795,47.24988017075814,91.5347975127551,48.752717996318054,14.579021843112244,15.17733889322973,84.67556202168367,33.98322943300018,134.72833625637756,49.210358644795825,122.02905771683673,46.79182962390072,135.08890704719389,5.217706164821707,142.21542171556123,7.40995115836897,Alluvial soil,Rich
184.20952248086735,37.28494251277285,168.7146843112245,30.552602570780195,134.25448421556123,34.57438680982067,20.88869180484694,5.100827575884726,74.26422991071429,26.754013547669366,185.20850605867346,34.48544889687395,177.16356425382654,31.574256697326962,128.10764110331633,4.705758721683824,147.96442522321428,3.5511126943050684,Alluvial soil,Rich
141.6306002869898,34.20776812651903,132.91264748086735,27.45048088735132,112.15999681122449,33.531930704713446,21.31477200255102,14.655522132691765,62.44056919642857,31.060297542252556,144.9864277742347,29.557104125458707,141.86694834183675,28.965204204190304,127.70591517857143,7.615572234382066,140.59530452806123,5.746210787269028,Alluvial soil,Rich
160.8612683354592,42.57410473879271,150.39128268494898,46.347544540632555,135.6946946747449,59.309687162427814,33.57955994897959,36.25939808149572,71.02989477040816,31.16050743057249,169.94076849489795,46.19346593966628,159.34373007015307,44.10527773300441,130.17703683035714,5.054810356233239,137.78742825255102,12.654471805781107,Alluvial soil,Rich
161.29900749362244,35.01469403608935,142.38490513392858,34.33127127218203,126.41778938137755,39.561046355419045,20.69694674744898,25.28195505730294,70.95571588010205,20.442097170993918,166.29850924744898,36.79298399487387,153.75627790178572,33.6244489307596,132.9717394770408,4.2675767769219695,139.41037547831633,8.835971779722463,Alluvial soil,Rich
129.1151745854592,33.72493619076605,121.42924904336735,29.763157098165756,115.04779177295919,28.014656486628287,50.662806919642854,53.98274870558165,32.980548469387756,29.00973547583212,130.86989795918367,33.676527018918,130.85375478316325,30.707246147640078,129.96691645408163,2.9920943124169113,132.52618781887756,7.514335244043689,Alluvial soil,Rich
144.4813855229592,47.05128514498421,119.86417809311224,44.65477326986818,99.60285794005102,47.114292522678674,15.285853794642858,14.355599846443218,82.01620296556122,32.308243236896494,144.5794005102041,46.98699029966938,132.03230628188774,43.91606752382272,134.63570232780611,5.898586910781626,142.94357860331633,7.233467238505824,Alluvial soil,Rich
177.3430325255102,19.56631990448918,161.37507971938774,17.954854875763164,118.16986208545919,17.205309224953215,23.005600286989797,6.432144075338976,85.85899633290816,14.387657608768086,177.65056999362244,18.854004936522326,170.2471301020408,17.46070067252229,127.26618303571429,1.4717447986020584,152.65523357780611,3.65966036021621,Alluvial soil,Rich
177.21037946428572,19.417263418663875,161.37448182397958,17.901229889019618,118.14154177295919,17.171554970653677,22.987822863520407,6.222323221859834,85.79420440051021,13.935039531435109,177.49854512117346,18.754436068449845,170.2151426977041,17.406385985904365,127.20051419005102,1.4470045888840326,152.65786431760205,3.5000898447044975,Alluvial soil,Rich
177.40192522321428,19.558784863342236,161.34671954719389,17.956716312149958,118.05508609693878,17.204210187479845,22.980289381377553,6.4445138167766975,86.0948262117347,14.313860955427183,177.7146843112245,18.839557282973843,170.2332987882653,17.457319151462123,127.29215162627551,1.493891348864955,152.71151546556123,3.6359111451997284,Alluvial soil,Rich
177.3074577487245,19.678952149722445,161.3493502869898,17.937706235270092,118.15995695153062,17.21852035194638,23.094268176020407,6.745818030172017,85.83089524872449,14.799155048797589,177.63996731505102,18.908408761866227,170.2235331632653,17.457717489780325,127.26538584183673,1.5055708237950187,152.6456074617347,3.8359677104689824,Alluvial soil,Rich
160.1868821747449,36.45530427931449,136.5838249362245,34.69232460711408,100.76785714285714,33.11597273027698,18.603236607142858,7.474783867183645,98.6509088010204,26.029282423802243,160.21765385841837,36.47439727552694,147.8117825255102,35.12258123451569,131.7645487882653,2.3485468742970017,150.59518494897958,4.9537187540124945,Alluvial soil,Rich
160.41151147959184,64.08677195602452,151.4540417729592,59.12017113718758,120.01373166454081,71.11973405773298,29.126076211734695,21.36700252894631,85.46458466198979,59.473742589617466,163.28190768494898,61.8456065864479,157.94106744260205,59.6911041652155,126.47963169642857,6.873543421178183,146.12015704719389,12.069913337682369,Alluvial soil,Rich
161.30305325255102,60.907562925674476,152.26076211734693,56.1229141520117,120.91238839285714,66.81030314803102,27.38540338010204,18.612993851808554,82.85291772959184,55.19870914692529,163.5696946747449,58.90717182426461,158.88283242984693,56.7343208885975,126.40730628188776,6.232572772083484,146.08256935586735,10.494358257119279,Alluvial soil,Rich
154.28812579719389,45.75062850798617,148.20721061862244,46.40380362530651,123.85229990433673,52.04775267545823,27.063556281887756,18.10970629342126,58.099968112244895,36.686450611651246,154.70043447066325,45.73492319603762,155.17338966836735,45.82189950893663,126.23435507015306,2.6517677470909704,141.91001674107142,7.929881856578071,Alluvial soil,Rich
177.20037468112244,19.99349056663657,161.38279257015307,17.996304130421144,118.36702806122449,17.623299696367535,23.415158641581634,7.756679188492163,85.5072943239796,15.945040814497808,177.62996253188774,19.056873602135116,170.2362284757653,17.53238336210916,127.24593431122449,1.614351211778496,152.53657126913265,4.298397554277752,Alluvial soil,Rich
149.14172114158163,16.169879024367237,124.03736846301021,16.210031629860705,86.39720184948979,15.203900719258463,17.914899553571427,0.7862039501697737,108.44893973214286,11.833049881886309,149.14172114158163,16.169879024367237,136.31437340561226,16.13159315968193,132.31684470663265,0.9080713011660027,152.18000637755102,1.4671559847653541,Alluvial soil,Rich
151.93227838010205,47.3396574311165,146.6301419005102,47.87399385444594,128.5086894132653,47.315084693415876,25.04559948979592,9.09786124144973,48.009068080357146,28.358253591430625,153.16294642857142,47.277203844012966,153.63907047193877,47.775310576348836,126.81525031887755,3.8338764074857936,138.4669563137755,1.2724327455081914,Alluvial soil,Rich
143.45539700255102,46.21932936141044,113.93548708545919,51.614503802556435,93.89568718112245,57.09934448694108,20.03415975765306,26.41746925734935,102.20844626913265,46.978824826431406,144.21916852678572,47.53681793499837,127.16533801020408,49.81288736387457,137.3231823979592,5.8124918981638825,144.1500318877551,7.564843202443432,Alluvial soil,Rich
150.12898596938774,39.442841520179904,128.3267897002551,37.462944231269724,90.3036112882653,36.15548153982967,19.382752710459183,6.729762620076961,107.40850207270408,30.00392590071891,150.13187579719389,39.44927558202189,138.93562659438774,38.301240894879754,130.90238360969389,2.087987400520261,151.75568000637756,5.622387930222372,Alluvial soil,Rich
137.59815449617346,56.87166861127872,132.65457589285714,56.84036655578858,108.66824776785714,74.4153971992955,39.83165258290816,33.51481708369503,110.07352120535714,48.4164815696594,154.6859056122449,65.35148295171687,139.62904575892858,57.38161761776935,127.25890864158163,9.67479367273314,142.4949178890306,18.832073086178497,Alluvial soil,Rich
133.28840481505102,58.77516210613721,120.59530452806122,54.917206035712255,105.75310905612245,49.79910404426801,24.812659438775512,29.384072700194988,59.9118502869898,30.59436759144889,133.70149075255102,58.067907096022935,128.5667051977041,58.01467625856398,130.38546316964286,1.72723298999777,137.7398756377551,5.030821887334618,Alluvial soil,Rich
151.13755580357142,51.07441896797466,132.17813297193877,51.803320176757346,116.67920918367346,51.917536683231724,14.582589285714286,13.362614477743625,68.10764110331633,37.45421089213222,151.19539221938774,51.12138820888535,142.39502949617346,52.14027962692019,132.83751195790816,2.1991591394476067,139.12127311862244,4.378290155593498,Alluvial soil,Rich
126.54458306760205,25.200281241659916,109.97307477678571,25.058061015878046,92.62547831632654,24.579364694318595,15.342494419642858,1.0900651613237944,71.61832350127551,18.786644417713806,126.54458306760205,25.200281241659916,120.63472576530613,25.910144034559746,131.67560188137756,0.7605650924601453,140.1214524872449,1.4703426323844841,Alluvial soil,Rich
148.95571588010205,34.33101650417727,102.4866868622449,34.483072549687265,66.7333984375,32.239089783282914,12.987503985969388,1.5080642931033632,148.2654655612245,34.909615323040164,148.95571588010205,34.33101650417727,120.4864277742347,34.4662352443248,142.83354591836735,2.5080616810299317,155.64526865433675,2.992973598178528,Alluvial soil,Rich
